,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,type,expiry,text_content
0,150.0,305.17,295.5,296.05,296.6,3,22,0.0,1.0,0.0,0.02,0.0,call,2025-11-07:w,"Strike price $150.0 | Last traded price $305.17 | Bid $295.5, Ask $296.6, Mid $296.05 | Volume 3 contracts | Open interest 22 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0200 | Vega 0.00 | Option type call expiring 2025-11-07:w"
70,415.0,33.35,32.5,32.85,33.2,498,3078,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $415.0 | Last traded price $33.35 | Bid $32.5, Ask $33.2, Mid $32.85 | Volume 498 contracts | Open interest 3078 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
71,417.5,31.55,30.3,30.68,31.05,1089,791,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $417.5 | Last traded price $31.55 | Bid $30.3, Ask $31.05, Mid $30.68 | Volume 1089 contracts | Open interest 791 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
72,420.0,28.6,28.15,28.5,28.85,10645,2213,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $420.0 | Last traded price $28.6 | Bid $28.15, Ask $28.85, Mid $28.5 | Volume 10645 contracts | Open interest 2213 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
73,422.5,25.6,25.95,26.33,26.7,1097,345,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $422.5 | Last traded price $25.6 | Bid $25.95, Ask $26.7, Mid $26.33 | Volume 1097 contracts | Open interest 345 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
74,425.0,24.15,24.15,24.28,24.4,1852,4045,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $425.0 | Last traded price $24.15 | Bid $24.15, Ask $24.4, Mid $24.28 | Volume 1852 contracts | Open interest 4045 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
75,427.5,22.25,22.1,22.23,22.35,444,689,0.0,1.0,0.0,0.04,0.0,call,2025-11-07:w,"Strike price $427.5 | Last traded price $22.25 | Bid $22.1, Ask $22.35, Mid $22.23 | Volume 444 contracts | Open interest 689 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0400 | Vega 0.00 | Option type call expiring 2025-11-07:w"
76,430.0,20.11,20.15,20.28,20.4,21320,5636,60.7,0.93,0.0097,1.03,0.03,call,2025-11-07:w,"Strike price $430.0 | Last traded price $20.11 | Bid $20.15, Ask $20.4, Mid $20.28 | Volume 21320 contracts | Open interest 5636 contracts | Implied volatility 60.70 | Delta 0.93 | Gamma 0.0097 | Theta 1.0300 | Vega 0.03 | Option type call expiring 2025-11-07:w"
77,432.5,18.3,18.05,18.38,18.7,3080,973,69.17,0.87,0.0133,1.8,0.05,call,2025-11-07:w,"Strike price $432.5 | Last traded price $18.3 | Bid $18.05, Ask $18.7, Mid $18.38 | Volume 3080 contracts | Open interest 973 contracts | Implied volatility 69.17 | Delta 0.87 | Gamma 0.0133 | Theta 1.8000 | Vega 0.05 | Option type call expiring 2025-11-07:w"
78,435.0,16.59,16.45,16.55,16.65,5107,2076,74.0,0.82,0.0156,2.4,0.06,call,2025-11-07:w,"Strike price $435.0 | Last traded price $16.59 | Bid $16.45, Ask $16.65, Mid $16.55 | Volume 5107 contracts | Open interest 2076 contracts | Implied volatility 74.00 | Delta 0.82 | Gamma 0.0156 | Theta 2.4000 | Vega 0.06 | Option type call expiring 2025-11-07:w"
79,437.5,14.81,14.75,14.85,14.95,8310,2079,77.79,0.76,0.0172,2.92,0.07,call,2025-11-07:w,"Strike price $437.5 | Last traded price $14.81 | Bid $14.75, Ask $14.95, Mid $14.85 | Volume 8310 contracts | Open interest 2079 contracts | Implied volatility 77.79 | Delta 0.76 | Gamma 0.0172 | Theta 2.9200 | Vega 0.07 | Option type call expiring 2025-11-07:w"
80,440.0,13.3,13.15,13.25,13.35,37135,6234,80.62,0.71,0.0184,3.36,0.08,call,2025-11-07:w,"Strike price $440.0 | Last traded price $13.3 | Bid $13.15, Ask $13.35, Mid $13.25 | Volume 37135 contracts | Open interest 6234 contracts | Implied volatility 80.62 | Delta 0.71 | Gamma 0.0184 | Theta 3.3600 | Vega 0.08 | Option type call expiring 2025-11-07:w"
81,442.5,11.64,11.6,11.73,11.85,17619,2012,82.49,0.66,0.0194,3.68,0.08,call,2025-11-07:w,"Strike price $442.5 | Last traded price $11.64 | Bid $11.6, Ask $11.85, Mid $11.73 | Volume 17619 contracts | Open interest 2012 contracts | Implied volatility 82.49 | Delta 0.66 | Gamma 0.0194 | Theta 3.6800 | Vega 0.08 | Option type call expiring 2025-11-07:w"
82,445.0,10.27,10.25,10.35,10.45,40152,5879,84.43,0.61,0.0198,3.94,0.09,call,2025-11-07:w,"Strike price $445.0 | Last traded price $10.27 | Bid $10.25, Ask $10.45, Mid $10.35 | Volume 40152 contracts | Open interest 5879 contracts | Implied volatility 84.43 | Delta 0.61 | Gamma 0.0198 | Theta 3.9400 | Vega 0.09 | Option type call expiring 2025-11-07:w"
83,447.5,9.1,9.0,9.08,9.15,23978,3264,85.95,0.56,0.02,4.12,0.09,call,2025-11-07:w,"Strike price $447.5 | Last traded price $9.1 | Bid $9.0, Ask $9.15, Mid $9.08 | Volume 23978 contracts | Open interest 3264 contracts | Implied volatility 85.95 | Delta 0.56 | Gamma 0.0200 | Theta 4.1200 | Vega 0.09 | Option type call expiring 2025-11-07:w"
84,450.0,7.91,7.85,7.9,7.95,85032,12968,87.12,0.51,0.0199,4.22,0.09,call,2025-11-07:w,"Strike price $450.0 | Last traded price $7.91 | Bid $7.85, Ask $7.95, Mid $7.9 | Volume 85032 contracts | Open interest 12968 contracts | Implied volatility 87.12 | Delta 0.51 | Gamma 0.0199 | Theta 4.2200 | Vega 0.09 | Option type call expiring 2025-11-07:w"
85,452.5,6.85,6.8,6.88,6.95,17391,3692,88.58,0.46,0.0195,4.26,0.09,call,2025-11-07:w,"Strike price $452.5 | Last traded price $6.85 | Bid $6.8, Ask $6.95, Mid $6.88 | Volume 17391 contracts | Open interest 3692 contracts | Implied volatility 88.58 | Delta 0.46 | Gamma 0.0195 | Theta 4.2600 | Vega 0.09 | Option type call expiring 2025-11-07:w"
86,455.0,5.9,5.9,5.93,5.95,35672,10061,89.57,0.41,0.0189,4.22,0.09,call,2025-11-07:w,"Strike price $455.0 | Last traded price $5.9 | Bid $5.9, Ask $5.95, Mid $5.93 | Volume 35672 contracts | Open interest 10061 contracts | Implied volatility 89.57 | Delta 0.41 | Gamma 0.0189 | Theta 4.2200 | Vega 0.09 | Option type call expiring 2025-11-07:w"
87,457.5,5.1,5.05,5.1,5.15,16761,3385,90.72,0.37,0.0181,4.14,0.09,call,2025-11-07:w,"Strike price $457.5 | Last traded price $5.1 | Bid $5.05, Ask $5.15, Mid $5.1 | Volume 16761 contracts | Open interest 3385 contracts | Implied volatility 90.72 | Delta 0.37 | Gamma 0.0181 | Theta 4.1400 | Vega 0.09 | Option type call expiring 2025-11-07:w"
88,460.0,4.3,4.3,4.35,4.4,61787,20609,91.55,0.32,0.0171,3.99,0.08,call,2025-11-07:w,"Strike price $460.0 | Last traded price $4.3 | Bid $4.3, Ask $4.4, Mid $4.35 | Volume 61787 contracts | Open interest 20609 contracts | Implied volatility 91.55 | Delta 0.32 | Gamma 0.0171 | Theta 3.9900 | Vega 0.08 | Option type call expiring 2025-11-07:w"
89,462.5,3.74,3.7,3.75,3.8,23329,16974,93.09,0.29,0.016,3.84,0.08,call,2025-11-07:w,"Strike price $462.5 | Last traded price $3.74 | Bid $3.7, Ask $3.8, Mid $3.75 | Volume 23329 contracts | Open interest 16974 contracts | Implied volatility 93.09 | Delta 0.29 | Gamma 0.0160 | Theta 3.8400 | Vega 0.08 | Option type call expiring 2025-11-07:w"
90,465.0,3.2,3.15,3.2,3.25,48126,7017,94.22,0.25,0.0148,3.65,0.07,call,2025-11-07:w,"Strike price $465.0 | Last traded price $3.2 | Bid $3.15, Ask $3.25, Mid $3.2 | Volume 48126 contracts | Open interest 7017 contracts | Implied volatility 94.22 | Delta 0.25 | Gamma 0.0148 | Theta 3.6500 | Vega 0.07 | Option type call expiring 2025-11-07:w"
91,467.5,2.7,2.7,2.77,2.84,13921,5947,96.02,0.22,0.0135,3.47,0.07,call,2025-11-07:w,"Strike price $467.5 | Last traded price $2.7 | Bid $2.7, Ask $2.84, Mid $2.77 | Volume 13921 contracts | Open interest 5947 contracts | Implied volatility 96.02 | Delta 0.22 | Gamma 0.0135 | Theta 3.4700 | Vega 0.07 | Option type call expiring 2025-11-07:w"
92,470.0,2.34,2.3,2.34,2.37,73623,19765,96.8,0.19,0.0124,3.22,0.06,call,2025-11-07:w,"Strike price $470.0 | Last traded price $2.34 | Bid $2.3, Ask $2.37, Mid $2.34 | Volume 73623 contracts | Open interest 19765 contracts | Implied volatility 96.80 | Delta 0.19 | Gamma 0.0124 | Theta 3.2200 | Vega 0.06 | Option type call expiring 2025-11-07:w"
93,472.5,2.03,2.01,2.03,2.05,20724,3714,98.76,0.17,0.0112,3.04,0.06,call,2025-11-07:w,"Strike price $472.5 | Last traded price $2.03 | Bid $2.01, Ask $2.05, Mid $2.03 | Volume 20724 contracts | Open interest 3714 contracts | Implied volatility 98.76 | Delta 0.17 | Gamma 0.0112 | Theta 3.0400 | Vega 0.06 | Option type call expiring 2025-11-07:w"
94,475.0,1.73,1.69,1.73,1.76,29561,9065,99.91,0.15,0.0101,2.8,0.05,call,2025-11-07:w,"Strike price $475.0 | Last traded price $1.73 | Bid $1.69, Ask $1.76, Mid $1.73 | Volume 29561 contracts | Open interest 9065 contracts | Implied volatility 99.91 | Delta 0.15 | Gamma 0.0101 | Theta 2.8000 | Vega 0.05 | Option type call expiring 2025-11-07:w"
95,477.5,1.48,1.47,1.49,1.51,12021,2808,101.59,0.13,0.0091,2.6,0.05,call,2025-11-07:w,"Strike price $477.5 | Last traded price $1.48 | Bid $1.47, Ask $1.51, Mid $1.49 | Volume 12021 contracts | Open interest 2808 contracts | Implied volatility 101.59 | Delta 0.13 | Gamma 0.0091 | Theta 2.6000 | Vega 0.05 | Option type call expiring 2025-11-07:w"
96,480.0,1.31,1.27,1.29,1.3,79173,15369,103.18,0.11,0.0081,2.41,0.04,call,2025-11-07:w,"Strike price $480.0 | Last traded price $1.31 | Bid $1.27, Ask $1.3, Mid $1.29 | Volume 79173 contracts | Open interest 15369 contracts | Implied volatility 103.18 | Delta 0.11 | Gamma 0.0081 | Theta 2.4100 | Vega 0.04 | Option type call expiring 2025-11-07:w"
97,482.5,1.1,1.08,1.11,1.14,12124,2413,104.8,0.1,0.0073,2.22,0.04,call,2025-11-07:w,"Strike price $482.5 | Last traded price $1.1 | Bid $1.08, Ask $1.14, Mid $1.11 | Volume 12124 contracts | Open interest 2413 contracts | Implied volatility 104.80 | Delta 0.10 | Gamma 0.0073 | Theta 2.2200 | Vega 0.04 | Option type call expiring 2025-11-07:w"
98,485.0,0.96,0.96,0.98,0.99,21177,14124,106.82,0.09,0.0065,2.06,0.04,call,2025-11-07:w,"Strike price $485.0 | Last traded price $0.96 | Bid $0.96, Ask $0.99, Mid $0.98 | Volume 21177 contracts | Open interest 14124 contracts | Implied volatility 106.82 | Delta 0.09 | Gamma 0.0065 | Theta 2.0600 | Vega 0.04 | Option type call expiring 2025-11-07:w"
99,487.5,0.84,0.84,0.86,0.87,8440,17230,108.72,0.08,0.0058,1.91,0.03,call,2025-11-07:w,"Strike price $487.5 | Last traded price $0.84 | Bid $0.84, Ask $0.87, Mid $0.86 | Volume 8440 contracts | Open interest 17230 contracts | Implied volatility 108.72 | Delta 0.08 | Gamma 0.0058 | Theta 1.9100 | Vega 0.03 | Option type call expiring 2025-11-07:w"
100,490.0,0.75,0.73,0.75,0.76,30770,10013,110.4,0.07,0.0052,1.76,0.03,call,2025-11-07:w,"Strike price $490.0 | Last traded price $0.75 | Bid $0.73, Ask $0.76, Mid $0.75 | Volume 30770 contracts | Open interest 10013 contracts | Implied volatility 110.40 | Delta 0.07 | Gamma 0.0052 | Theta 1.7600 | Vega 0.03 | Option type call expiring 2025-11-07:w"
101,492.5,0.66,0.65,0.67,0.68,6332,5475,112.61,0.06,0.0047,1.64,0.03,call,2025-11-07:w,"Strike price $492.5 | Last traded price $0.66 | Bid $0.65, Ask $0.68, Mid $0.67 | Volume 6332 contracts | Open interest 5475 contracts | Implied volatility 112.61 | Delta 0.06 | Gamma 0.0047 | Theta 1.6400 | Vega 0.03 | Option type call expiring 2025-11-07:w"
102,495.0,0.59,0.58,0.59,0.6,13268,9200,114.6,0.05,0.0042,1.52,0.03,call,2025-11-07:w,"Strike price $495.0 | Last traded price $0.59 | Bid $0.58, Ask $0.6, Mid $0.59 | Volume 13268 contracts | Open interest 9200 contracts | Implied volatility 114.60 | Delta 0.05 | Gamma 0.0042 | Theta 1.5200 | Vega 0.03 | Option type call expiring 2025-11-07:w"
103,497.5,0.52,0.52,0.53,0.54,5211,3023,116.82,0.05,0.0038,1.42,0.02,call,2025-11-07:w,"Strike price $497.5 | Last traded price $0.52 | Bid $0.52, Ask $0.54, Mid $0.53 | Volume 5211 contracts | Open interest 3023 contracts | Implied volatility 116.82 | Delta 0.05 | Gamma 0.0038 | Theta 1.4200 | Vega 0.02 | Option type call expiring 2025-11-07:w"
104,500.0,0.47,0.46,0.46,0.47,82268,37322,118.43,0.04,0.0034,1.3,0.02,call,2025-11-07:w,"Strike price $500.0 | Last traded price $0.47 | Bid $0.46, Ask $0.47, Mid $0.46 | Volume 82268 contracts | Open interest 37322 contracts | Implied volatility 118.43 | Delta 0.04 | Gamma 0.0034 | Theta 1.3000 | Vega 0.02 | Option type call expiring 2025-11-07:w"
105,502.5,0.42,0.41,0.43,0.44,6797,3573,120.88,0.04,0.003,1.23,0.02,call,2025-11-07:w,"Strike price $502.5 | Last traded price $0.42 | Bid $0.41, Ask $0.44, Mid $0.43 | Volume 6797 contracts | Open interest 3573 contracts | Implied volatility 120.88 | Delta 0.04 | Gamma 0.0030 | Theta 1.2300 | Vega 0.02 | Option type call expiring 2025-11-07:w"
106,505.0,0.39,0.37,0.39,0.4,11538,8097,123.07,0.04,0.0027,1.15,0.02,call,2025-11-07:w,"Strike price $505.0 | Last traded price $0.39 | Bid $0.37, Ask $0.4, Mid $0.39 | Volume 11538 contracts | Open interest 8097 contracts | Implied volatility 123.07 | Delta 0.04 | Gamma 0.0027 | Theta 1.1500 | Vega 0.02 | Option type call expiring 2025-11-07:w"
107,507.5,0.35,0.34,0.35,0.36,2791,1923,125.26,0.03,0.0025,1.08,0.02,call,2025-11-07:w,"Strike price $507.5 | Last traded price $0.35 | Bid $0.34, Ask $0.36, Mid $0.35 | Volume 2791 contracts | Open interest 1923 contracts | Implied volatility 125.26 | Delta 0.03 | Gamma 0.0025 | Theta 1.0800 | Vega 0.02 | Option type call expiring 2025-11-07:w"
108,510.0,0.32,0.31,0.32,0.33,7799,6564,127.51,0.03,0.0023,1.02,0.02,call,2025-11-07:w,"Strike price $510.0 | Last traded price $0.32 | Bid $0.31, Ask $0.33, Mid $0.32 | Volume 7799 contracts | Open interest 6564 contracts | Implied volatility 127.51 | Delta 0.03 | Gamma 0.0023 | Theta 1.0200 | Vega 0.02 | Option type call expiring 2025-11-07:w"
109,512.5,0.28,0.27,0.29,0.3,3022,2820,129.15,0.03,0.002,0.94,0.01,call,2025-11-07:w,"Strike price $512.5 | Last traded price $0.28 | Bid $0.27, Ask $0.3, Mid $0.29 | Volume 3022 contracts | Open interest 2820 contracts | Implied volatility 129.15 | Delta 0.03 | Gamma 0.0020 | Theta 0.9400 | Vega 0.01 | Option type call expiring 2025-11-07:w"
110,515.0,0.26,0.25,0.26,0.27,6241,5253,131.24,0.02,0.0018,0.88,0.01,call,2025-11-07:w,"Strike price $515.0 | Last traded price $0.26 | Bid $0.25, Ask $0.27, Mid $0.26 | Volume 6241 contracts | Open interest 5253 contracts | Implied volatility 131.24 | Delta 0.02 | Gamma 0.0018 | Theta 0.8800 | Vega 0.01 | Option type call expiring 2025-11-07:w"
111,517.5,0.24,0.23,0.24,0.25,1077,1557,133.51,0.02,0.0017,0.83,0.01,call,2025-11-07:w,"Strike price $517.5 | Last traded price $0.24 | Bid $0.23, Ask $0.25, Mid $0.24 | Volume 1077 contracts | Open interest 1557 contracts | Implied volatility 133.51 | Delta 0.02 | Gamma 0.0017 | Theta 0.8300 | Vega 0.01 | Option type call expiring 2025-11-07:w"
112,520.0,0.23,0.2,0.22,0.23,7177,10742,135.12,0.02,0.0015,0.77,0.01,call,2025-11-07:w,"Strike price $520.0 | Last traded price $0.23 | Bid $0.2, Ask $0.23, Mid $0.22 | Volume 7177 contracts | Open interest 10742 contracts | Implied volatility 135.12 | Delta 0.02 | Gamma 0.0015 | Theta 0.7700 | Vega 0.01 | Option type call expiring 2025-11-07:w"
113,522.5,0.23,0.18,0.2,0.21,883,1203,136.94,0.02,0.0014,0.72,0.01,call,2025-11-07:w,"Strike price $522.5 | Last traded price $0.23 | Bid $0.18, Ask $0.21, Mid $0.2 | Volume 883 contracts | Open interest 1203 contracts | Implied volatility 136.94 | Delta 0.02 | Gamma 0.0014 | Theta 0.7200 | Vega 0.01 | Option type call expiring 2025-11-07:w"
114,525.0,0.19,0.18,0.19,0.19,3591,7474,139.58,0.02,0.0013,0.69,0.01,call,2025-11-07:w,"Strike price $525.0 | Last traded price $0.19 | Bid $0.18, Ask $0.19, Mid $0.19 | Volume 3591 contracts | Open interest 7474 contracts | Implied volatility 139.58 | Delta 0.02 | Gamma 0.0013 | Theta 0.6900 | Vega 0.01 | Option type call expiring 2025-11-07:w"
115,527.5,0.17,0.16,0.17,0.18,487,1300,141.54,0.02,0.0012,0.65,0.01,call,2025-11-07:w,"Strike price $527.5 | Last traded price $0.17 | Bid $0.16, Ask $0.18, Mid $0.17 | Volume 487 contracts | Open interest 1300 contracts | Implied volatility 141.54 | Delta 0.02 | Gamma 0.0012 | Theta 0.6500 | Vega 0.01 | Option type call expiring 2025-11-07:w"
116,530.0,0.15,0.14,0.15,0.16,3217,6899,142.69,0.01,0.001,0.59,0.01,call,2025-11-07:w,"Strike price $530.0 | Last traded price $0.15 | Bid $0.14, Ask $0.16, Mid $0.15 | Volume 3217 contracts | Open interest 6899 contracts | Implied volatility 142.69 | Delta 0.01 | Gamma 0.0010 | Theta 0.5900 | Vega 0.01 | Option type call expiring 2025-11-07:w"
117,532.5,0.15,0.11,0.13,0.15,451,960,143.47,0.01,0.0009,0.53,0.01,call,2025-11-07:w,"Strike price $532.5 | Last traded price $0.15 | Bid $0.11, Ask $0.15, Mid $0.13 | Volume 451 contracts | Open interest 960 contracts | Implied volatility 143.47 | Delta 0.01 | Gamma 0.0009 | Theta 0.5300 | Vega 0.01 | Option type call expiring 2025-11-07:w"
118,535.0,0.12,0.11,0.13,0.14,1688,2818,146.17,0.01,0.0009,0.52,0.01,call,2025-11-07:w,"Strike price $535.0 | Last traded price $0.12 | Bid $0.11, Ask $0.14, Mid $0.13 | Volume 1688 contracts | Open interest 2818 contracts | Implied volatility 146.17 | Delta 0.01 | Gamma 0.0009 | Theta 0.5200 | Vega 0.01 | Option type call expiring 2025-11-07:w"
119,537.5,0.12,0.1,0.12,0.14,680,1192,148.78,0.01,0.0008,0.5,0.01,call,2025-11-07:w,"Strike price $537.5 | Last traded price $0.12 | Bid $0.1, Ask $0.14, Mid $0.12 | Volume 680 contracts | Open interest 1192 contracts | Implied volatility 148.78 | Delta 0.01 | Gamma 0.0008 | Theta 0.5000 | Vega 0.01 | Option type call expiring 2025-11-07:w"
120,540.0,0.12,0.11,0.11,0.12,2349,6277,151.32,0.01,0.0008,0.49,0.01,call,2025-11-07:w,"Strike price $540.0 | Last traded price $0.12 | Bid $0.11, Ask $0.12, Mid $0.11 | Volume 2349 contracts | Open interest 6277 contracts | Implied volatility 151.32 | Delta 0.01 | Gamma 0.0008 | Theta 0.4900 | Vega 0.01 | Option type call expiring 2025-11-07:w"
121,542.5,0.1,0.09,0.1,0.11,2185,1290,152.0,0.01,0.0007,0.44,0.01,call,2025-11-07:w,"Strike price $542.5 | Last traded price $0.1 | Bid $0.09, Ask $0.11, Mid $0.1 | Volume 2185 contracts | Open interest 1290 contracts | Implied volatility 152.00 | Delta 0.01 | Gamma 0.0007 | Theta 0.4400 | Vega 0.01 | Option type call expiring 2025-11-07:w"
122,545.0,0.08,0.08,0.09,0.1,2134,3408,153.31,0.01,0.0006,0.4,0.0,call,2025-11-07:w,"Strike price $545.0 | Last traded price $0.08 | Bid $0.08, Ask $0.1, Mid $0.09 | Volume 2134 contracts | Open interest 3408 contracts | Implied volatility 153.31 | Delta 0.01 | Gamma 0.0006 | Theta 0.4000 | Vega 0.00 | Option type call expiring 2025-11-07:w"
123,547.5,0.08,0.07,0.08,0.09,622,1000,154.36,0.01,0.0006,0.37,0.0,call,2025-11-07:w,"Strike price $547.5 | Last traded price $0.08 | Bid $0.07, Ask $0.09, Mid $0.08 | Volume 622 contracts | Open interest 1000 contracts | Implied volatility 154.36 | Delta 0.01 | Gamma 0.0006 | Theta 0.3700 | Vega 0.00 | Option type call expiring 2025-11-07:w"
124,550.0,0.06,0.06,0.07,0.07,3848,11085,153.86,0.01,0.0005,0.31,0.0,call,2025-11-07:w,"Strike price $550.0 | Last traded price $0.06 | Bid $0.06, Ask $0.07, Mid $0.07 | Volume 3848 contracts | Open interest 11085 contracts | Implied volatility 153.86 | Delta 0.01 | Gamma 0.0005 | Theta 0.3100 | Vega 0.00 | Option type call expiring 2025-11-07:w"
125,552.5,0.07,0.06,0.07,0.08,862,659,158.2,0.01,0.0005,0.33,0.0,call,2025-11-07:w,"Strike price $552.5 | Last traded price $0.07 | Bid $0.06, Ask $0.08, Mid $0.07 | Volume 862 contracts | Open interest 659 contracts | Implied volatility 158.20 | Delta 0.01 | Gamma 0.0005 | Theta 0.3300 | Vega 0.00 | Option type call expiring 2025-11-07:w"
126,555.0,0.06,0.05,0.06,0.07,1181,2229,158.54,0.01,0.0004,0.29,0.0,call,2025-11-07:w,"Strike price $555.0 | Last traded price $0.06 | Bid $0.05, Ask $0.07, Mid $0.06 | Volume 1181 contracts | Open interest 2229 contracts | Implied volatility 158.54 | Delta 0.01 | Gamma 0.0004 | Theta 0.2900 | Vega 0.00 | Option type call expiring 2025-11-07:w"
127,557.5,0.06,0.05,0.07,0.08,1016,860,162.94,0.01,0.0004,0.31,0.0,call,2025-11-07:w,"Strike price $557.5 | Last traded price $0.06 | Bid $0.05, Ask $0.08, Mid $0.07 | Volume 1016 contracts | Open interest 860 contracts | Implied volatility 162.94 | Delta 0.01 | Gamma 0.0004 | Theta 0.3100 | Vega 0.00 | Option type call expiring 2025-11-07:w"
128,560.0,0.06,0.05,0.06,0.06,2115,3221,162.98,0.0,0.0004,0.27,0.0,call,2025-11-07:w,"Strike price $560.0 | Last traded price $0.06 | Bid $0.05, Ask $0.06, Mid $0.06 | Volume 2115 contracts | Open interest 3221 contracts | Implied volatility 162.98 | Delta 0.00 | Gamma 0.0004 | Theta 0.2700 | Vega 0.00 | Option type call expiring 2025-11-07:w"
129,562.5,0.04,0.04,0.06,0.07,849,668,165.9,0.0,0.0004,0.27,0.0,call,2025-11-07:w,"Strike price $562.5 | Last traded price $0.04 | Bid $0.04, Ask $0.07, Mid $0.06 | Volume 849 contracts | Open interest 668 contracts | Implied volatility 165.90 | Delta 0.00 | Gamma 0.0004 | Theta 0.2700 | Vega 0.00 | Option type call expiring 2025-11-07:w"
130,565.0,0.06,0.04,0.05,0.05,1107,1378,165.33,0.0,0.0003,0.23,0.0,call,2025-11-07:w,"Strike price $565.0 | Last traded price $0.06 | Bid $0.04, Ask $0.05, Mid $0.05 | Volume 1107 contracts | Open interest 1378 contracts | Implied volatility 165.33 | Delta 0.00 | Gamma 0.0003 | Theta 0.2300 | Vega 0.00 | Option type call expiring 2025-11-07:w"
131,567.5,0.05,0.03,0.05,0.06,380,505,168.17,0.0,0.0003,0.23,0.0,call,2025-11-07:w,"Strike price $567.5 | Last traded price $0.05 | Bid $0.03, Ask $0.06, Mid $0.05 | Volume 380 contracts | Open interest 505 contracts | Implied volatility 168.17 | Delta 0.00 | Gamma 0.0003 | Theta 0.2300 | Vega 0.00 | Option type call expiring 2025-11-07:w"
132,570.0,0.06,0.03,0.05,0.06,304,1497,170.99,0.0,0.0003,0.23,0.0,call,2025-11-07:w,"Strike price $570.0 | Last traded price $0.06 | Bid $0.03, Ask $0.06, Mid $0.05 | Volume 304 contracts | Open interest 1497 contracts | Implied volatility 170.99 | Delta 0.00 | Gamma 0.0003 | Theta 0.2300 | Vega 0.00 | Option type call expiring 2025-11-07:w"
